Name,CreatedBy,CreatedOn,Category,ComponentNames,ExtSystem,ExtObject,ExtIdentifier,Description,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,41_853512,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853514,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,ZZ_853520,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853522,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,42_853534,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853536,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,43_853540,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,44_853544,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853546,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,45_853558,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,46_853559,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,47_853560,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853564,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853566,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853568,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,48_853572,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853574,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser 600 Face- 853584,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,49_853585,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,50_853586,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853589,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853595,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,51_853603,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,52_853604,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,53_853605,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,54_853606,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853612,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853614,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853616,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853618,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,SS_853658,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_853659,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,AHU-2,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_854161,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,AHU-1,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_854171,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 07,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 08,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 09,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 10,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 01,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 02,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall Standard- 02,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall Standard- 03,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall Standard- 04,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall Standard- 05,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall Standard- 06,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall Standard- 01,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 11,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 12,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 13,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 14,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 03,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 04,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 15,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 05,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 16,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 17,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 06,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 800 mm- 18,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_854346,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_854368,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_854380,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,HVAC Ducts_863062,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 400mm- 01,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 200mm- 01,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 400mm- 02,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
HVAC,bill.east@us.army.mil,2013-12-30T08:57:57,21-51 51 16: Air Distribution,Supply Diffuser Sidewall 400mm- 03,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Mechanical.MechanicalSystem,8c770c23-0820-4a66-8dd9-174c48c89e53-000e1448,HVAC System Overall,,,,,,,,,,
Medical Gas,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 51 16: Air Distribution,Air Compressor - Dental,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,0cea7090-4af7-4829-b88b-98f5456bb4fc-000e1934,Medical Gas System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,Fire Protection Pipe_863158,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,Fire Protection Fitting_863203,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,Fire Protection Pipe_863327,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,1_863333,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,2_863335,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,3_863339,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,4_863342,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,FireSprinkler-022,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,6_863345,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,7_863347,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,8_863348,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,9_863350,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,10_863352,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
Fire Protection,bill.east@us.army.mil,2013-12-30T08:58:02,21-51 11 11: Fire and Smoke Detection and Alarm,11_863354,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Plumbing.PipingSystem,f8da0977-5298-4eca-93b4-f0739c3e3978-000e19b6,Fire Protection System Overall,,,,,,,,,,
